approach_folder,file,size_bytes,sha256_16,approach,reference,script,equations,inputs,generated_utc,monetary_unit,country_coding
star,star/schema.sql,5961,320898c91337a11e,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve,"00_core_footprint, 02_scopes_wood_hertwich, 17_health_subsectors",2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/zorg_en_welzijn/Contribution_full_detail.xlsx,766088,2bda8249bde1b1b0,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/zorg_en_welzijn/Hotspot_full_detail.xlsx,677580,382ba060ade95cea,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/zorg_en_welzijn/all_figures.pdf,25238,7fbf7a28e359667c,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/zorg_en_welzijn/contribution_analysis.xlsx,782420,ae2145af14c524a6,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/zorg_en_welzijn/expenditure_vector.xlsx,474030,c1ff271467b3f2d4,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/zorg_en_welzijn/fig_1.png,546875,6099d867e6b1695d,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/zorg_en_welzijn/fig_2.png,524118,0cf1bb1a7c62491d,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/zorg_en_welzijn/fig_3.png,466511,a18963e17c294187,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/zorg_en_welzijn/fig_scope.png,159833,2726ef638f42a89c,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/zorg_en_welzijn/figure_5_total_contribution.png,546642,67ec773a3321e2d9,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/zorg_en_welzijn/full_results_tables.xlsx,11781,02b331437fd7fe08,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/zorg_en_welzijn/hotspot_analysis.xlsx,762633,72802c9de48e34d8,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/zorg_en_welzijn/intensities.xlsx,811289,b5c0c418ff0dbf3b,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/zorg_en_welzijn/scopes_figure.pdf,15374,a9c6600955aa4045,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/zorg_en_welzijn/scopes_summary.csv,481,c89e1ac6be1a56ed,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/zorg_en_welzijn/steenmeijer_table.xlsx,6011,dd724e05354ff63f,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/zorg_en_welzijn/table_1.xlsx,6001,14c77209cfae9d47,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/zorg_en_welzijn/table_s5_dk.xlsx,5666,841d8f4917a71615,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/health_only/Contribution_full_detail.xlsx,767060,3c293cc198bf7f10,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/health_only/Hotspot_full_detail.xlsx,677850,e278e40c69918bdb,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/health_only/all_figures.pdf,25232,11b12c020340d3dc,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/health_only/contribution_analysis.xlsx,783408,bf751718e8961194,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/health_only/expenditure_vector.xlsx,474142,31b4aff29f0b06df,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/health_only/fig_1.png,546987,6875cf9ee6cdb628,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/health_only/fig_2.png,524254,27be59921ecbb960,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/health_only/fig_3.png,466485,e48aeaba49fce46e,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/health_only/fig_scope.png,172757,6caf05f61cc4d16d,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/health_only/figure_5_total_contribution.png,546628,2fab6d52f0413548,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/health_only/full_results_tables.xlsx,11782,1f14e53e1f4ebabd,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/health_only/hotspot_analysis.xlsx,762906,0aa558f66b694943,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/health_only/intensities.xlsx,811455,4890815e51879657,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/health_only/scopes_figure.pdf,15307,10e973774eeff105,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/health_only/scopes_summary.csv,481,c7b55b24bec75921,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/health_only/steenmeijer_table.xlsx,6016,3a647282cd01c94c,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/health_only/table_1.xlsx,6002,e5f5fce7127d0414,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
scenarios,scenarios/health_only/table_s5_dk.xlsx,5668,f74a96e5877687bd,Scope-boundary scenario runs,SHA 2011 boundary; Steenmeijer expansive boundary,analysis.main_2025 with HC_SCOPE,as 01_eriksen_replication,as 01_eriksen_replication,2026-09-08T17:16:20Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
